Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.1
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,6901.802740407674,-1216.9740386615267,-0.0,1.3031834452953852,7.465767924519174,0.0
1,6914.466794505961,-1142.0521079419395,-0.0,1.2229751307173482,7.479462719573441,0.0
2,6926.325918261752,-1066.9972316349379,-0.0,1.142620243519934,7.492287529780257,0.0
3,6937.378690348234,-991.8181405457638,-0.0,1.0621284000485336,7.504240729845744,0.0
4,6947.623785948251,-916.5235812219054,-0.0,0.9815092358627128,7.515320804644066,0.0
5,6957.059976940182,-841.1223148473338,-0.0,0.9007724043904688,7.525526349469153,0.0
6,6965.686132070323,-765.6231161341848,-0.0,0.8199275755785674,7.5348560702682335,0.0
7,6973.5012171116705,-690.0347722124867,-0.0,0.7389844345396317,7.543308783857008,0.0
8,6980.504295009184,-614.3660815175558,-0.0,0.6579526801957776,7.550883418116561,0.0
9,6986.6945260114,-538.6258526756094,-0.0,0.5768420239194246,7.5575790121718045,0.0
10,6992.071167788424,-462.82290338773635,-0.0,0.4956621881714519,7.563394716551508,0.0
11,6996.633575536233,-386.9660593123041,-0.0,0.41442290513701036,7.568329793329801,0.0
12,7000.3812020673395,-311.06415294596843,-0.0,0.3331339153591401,7.572383616249165,0.0
13,7003.313597887699,-235.1260225036644,-0.0,0.2518049663707833,7.575555670824815,0.0
14,7005.430411259924,-159.16051079759214,-0.0,0.17044581132518244,7.577845554430509,0.0
15,7006.731388252757,-83.17646411547759,-0.0,0.08906620762518319,7.579252976365701,0.0
16,7007.216372776797,-7.182731098079139,-0.0,0.007675915551446885,7.579777757904068,0.0
17,7006.8853066064685,68.81183838336531,0.0,-0.0737153031096582,7.579419832323352,0.0
18,7005.738229388234,144.7983943502506,0.0,-0.15509768643879174,7.5781792449165515,0.0
19,7003.775278635052,220.76808783953555,0.0,-0.23646147375623724,7.576056152984418,0.0
20,7000.996689707066,296.7120720265214,0.0,-0.3177969069942368,7.573050825809297,0.0
21,6997.402795778547,372.6215033473219,0.0,-0.399094232068824,7.569163644610291,0.0
22,6992.994027791087,448.48754262078984,0.0,-0.4803437002508082,7.5643951024797795,0.0
23,6987.770914393048,524.3013561696578,0.0,-0.5615355695355586,7.558745804301302,0.0
24,6981.734081865292,600.0541169408235,0.0,-0.6426601060114233,7.552216466648822,0.0
25,6974.884254033199,675.7370056245028,0.0,-0.723707585226396,7.544807917667422,0.0
26,6967.222252165002,751.3412117720933,0.0,-0.8046682935527663,7.536521096935442,0.0
27,6958.748994856438,826.8579349125937,0.0,-0.8855325295495059,7.527357055308119,0.0
28,6949.4654979017705,902.2783856673027,0.0,-0.9662906053219953,7.5173169547427445,0.0
29,6939.372874151184,977.5937868627328,0.0,-1.0469328478789408,7.506402068105429,0.0
30,6928.472333354596,1052.7953746414673,0.0,-1.1274496004860912,7.494613778959494,0.0
31,6916.765181991918,1127.8743995708064,0.0,-1.207831224016517,7.481953581335571,0.0
32,6904.252823089796,1202.822127749017,0.0,-1.2880680982971449,7.468423079483469,0.0
33,6890.93675602486,1277.6298419090278,0.0,-1.3681506234513083,7.454023987605869,0.0
34,6876.818576313573,1352.2888425193053,0.0,-1.4480692212369355,7.438758129573955,0.0
35,6861.89997538864,1426.7904488818785,0.0,-1.5278143363802577,7.422627438625005,0.0
