Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.25
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7078.000000000001,2.1403560253215862e-18,0.0,0.0,0.0,359.49999999999943
1,7078.000000000001,0.0,0.0,0.0,0.0,0.10907244200233969
2,7078.000000000001,1.2617199982980927e-16,0.0,0.0,0.0,0.718144884002393
3,7077.999999999999,2.523803056101527e-16,0.0,0.0,0.0,1.3272173260038438
4,7078.000000000005,5.047606112203053e-16,0.0,0.0,0.0,1.9362897680052578
5,7078.000000000001,1.2646213474275798e-16,0.0,0.0,0.0,2.545362210006672
6,7078.000000000001,8.561424101286343e-18,0.0,0.0,0.0,3.154434652008008
7,7078.000000000003,1.2646213474275798e-16,0.0,0.0,0.0,3.7635070940095154
8,7077.999999999997,5.04978384277409e-16,0.0,0.0,0.0,4.372579536010965
9,7078.000000000001,1.712284820257269e-17,0.0,0.0,0.0,4.981651978012412
10,7078.000000000001,1.712284820257269e-17,0.0,0.0,0.0,5.590724420013778
11,7078.000000000001,3.4245696405145385e-17,0.0,0.0,0.0,6.199796862015307
12,7077.999999999999,1.2732857287985965e-16,0.0,0.0,0.0,6.8088693040166826
13,7078.000000000003,1.2617199982980927e-16,0.0,0.0,0.0,7.417941746018125
14,7078.000000000003,2.529242694855159e-16,0.0,0.0,0.0,8.027014188019617
15,7077.999999999999,2.5465714575971935e-16,0.0,0.0,0.0,8.636086630021058
16,7078.000000000005,3.800620075616002e-16,0.0,0.0,0.0,9.245159072022485
17,7078.000000000001,0.0,0.0,0.0,0.0,9.85423151402393
18,7078.000000000001,0.0,0.0,0.0,0.0,10.46330395602535
19,7077.999999999997,3.8006200756160017e-16,0.0,0.0,0.0,11.07237639802685
20,7077.999999999999,2.546571457597193e-16,0.0,0.0,0.0,11.681448840028295
21,7078.000000000001,3.424569640514538e-17,0.0,0.0,0.0,12.290521282029676
22,7078.000000000003,3.800620075616002e-16,0.0,0.0,0.0,12.899593724031126
23,7078.000000000001,3.424569640514538e-17,0.0,0.0,0.0,13.508666166032624
24,7077.999999999999,2.5465714575971935e-16,0.0,0.0,0.0,14.117738608034017
25,7077.999999999999,2.5465714575971935e-16,0.0,0.0,0.0,14.726811050035511
26,7077.999999999999,2.546571457597193e-16,0.0,0.0,0.0,15.33588349203691
27,7077.999999999999,2.546571457597193e-16,0.0,0.0,0.0,15.944955934038354
28,7078.000000000003,1.2617199982980925e-16,0.0,0.0,0.0,16.554028376039838
29,7078.000000000001,1.2617199982980925e-16,0.0,0.0,0.0,17.163100818041265
30,7078.000000000001,0.0,0.0,0.0,0.0,17.772173260042653
31,7078.000000000001,3.4245696405145385e-17,0.0,0.0,0.0,18.38124570204416
32,7078.000000000001,3.424569640514538e-17,0.0,0.0,0.0,18.990318144045588
33,7078.000000000001,1.4356338122984894e-16,0.0,0.0,0.0,19.599390586046994
34,7078.000000000001,0.0,0.0,0.0,0.0,20.20846302804845
35,7077.999999999997,3.785159994894277e-16,0.0,0.0,0.0,20.81753547004991
36,7078.000000000003,2.614738324446771e-16,0.0,0.0,0.0,21.426607912051328
37,7078.000000000001,0.0,0.0,0.0,0.0,22.03568035405278
38,7078.000000000001,1.2617199982980925e-16,0.0,0.0,0.0,22.644752796054192
39,7078.000000000003,1.4356338122984894e-16,0.0,0.0,0.0,23.253825238055597
40,7078.000000000001,6.849139281029077e-17,0.0,0.0,0.0,23.862897680057134
41,7077.999999999999,2.6147383244467717e-16,0.0,0.0,0.0,24.471970122058522
42,7077.999999999999,1.435633812298489e-16,0.0,0.0,0.0,25.081042564059956
43,7078.000000000005,3.846627519770715e-16,0.0,0.0,0.0,25.690115006061426
44,7078.000000000001,0.0,0.0,0.0,0.0,26.299187448062884
45,7078.000000000003,1.4356338122984894e-16,0.0,0.0,0.0,26.908259890064294
46,7077.999999999999,1.2617199982980925e-16,0.0,0.0,0.0,27.517332332065756
47,7077.999999999999,2.6147383244467717e-16,0.0,0.0,0.0,28.12640477406716
48,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,28.73547721606862
49,7078.000000000003,1.435633812298489e-16,0.0,0.0,0.0,29.344549658070108
50,7077.999999999995,5.229476648893542e-16,0.0,0.0,0.0,29.9536221000715
51,7078.000000000001,0.0,0.0,0.0,0.0,30.56269454207292
52,7077.999999999999,2.523439996596185e-16,0.0,0.0,0.0,31.171766984074445
53,7078.000000000003,2.614738324446771e-16,0.0,0.0,0.0,31.78083942607585
54,7077.999999999999,2.614738324446771e-16,0.0,0.0,0.0,32.389911868077256
55,7078.000000000001,0.0,0.0,0.0,0.0,32.998984310078725
56,7078.000000000006,6.455607036388669e-16,0.0,0.0,0.0,33.608056752080195
57,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,34.2171291940816
58,7078.000000000005,3.7851599948942784e-16,0.0,0.0,0.0,34.82620163608307
59,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,35.435274078084475
60,7077.999999999999,2.523439996596185e-16,0.0,0.0,0.0,36.044346520085945
61,7077.999999999999,2.6147383244467717e-16,0.0,0.0,0.0,36.6534189620874
62,7077.999999999997,3.7851599948942774e-16,0.0,0.0,0.0,37.26249140408883
63,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,37.87156384609023
64,7078.000000000005,3.8466275197707157e-16,0.0,0.0,0.0,38.48063628809176
65,7077.999999999999,1.2617199982980925e-16,0.0,0.0,0.0,39.08970873009316
66,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,39.69878117209463
67,7078.000000000001,1.3698278562058152e-16,0.0,0.0,0.0,40.30785361409603
68,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,40.916926056097495
69,7078.000000000003,2.614738324446771e-16,0.0,0.0,0.0,41.525998498098964
70,7078.000000000003,2.523439996596185e-16,0.0,0.0,0.0,42.13507094010037
71,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,42.74414338210178
72,7077.999999999999,2.614738324446771e-16,0.0,0.0,0.0,43.353215824103245
73,7078.000000000005,3.785159994894278e-16,0.0,0.0,0.0,43.9622882661047
74,7078.000000000001,1.3698278562058152e-16,0.0,0.0,0.0,44.57136070810613
75,7078.000000000001,0.0,0.0,0.0,0.0,45.18043315010758
76,7078.000000000005,4.3069014368954676e-16,0.0,0.0,0.0,45.78950559210901
77,7077.999999999999,2.614738324446771e-16,0.0,0.0,0.0,46.39857803411047
78,7077.999999999999,2.6147383244467717e-16,0.0,0.0,0.0,47.007650476111934
79,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,47.61672291811333
80,7077.999999999999,2.8712676245969787e-16,0.0,0.0,0.0,48.22579536011476
81,7077.999999999997,5.093142915194386e-16,0.0,0.0,0.0,48.834867802116264
82,7078.000000000001,0.0,0.0,0.0,0.0,49.443940244117684
83,7077.999999999999,2.871267624596978e-16,0.0,0.0,0.0,50.0530126861191
84,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,50.66208512812055
85,7078.000000000003,1.4356338122984894e-16,0.0,0.0,0.0,51.27115757012202
86,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,51.880230012123434
87,7078.000000000005,3.785159994894278e-16,0.0,0.0,0.0,52.48930245412489
88,7077.999999999999,2.6147383244467717e-16,0.0,0.0,0.0,53.09837489612632
89,7078.000000000005,3.846627519770715e-16,0.0,0.0,0.0,53.70744733812782
90,7078.000000000001,6.849139281029077e-17,0.0,0.0,0.0,54.31651978012923
91,7078.000000000001,0.0,0.0,0.0,0.0,54.925592222130646
92,7078.000000000001,6.849139281029075e-17,0.0,0.0,0.0,55.53466466413212
93,7078.000000000003,1.4356338122984894e-16,0.0,0.0,0.0,56.14373710613358
94,7078.000000000001,6.849139281029076e-17,0.0,0.0,0.0,56.752809548134984
95,7078.000000000001,1.8623548828681277e-16,0.0,0.0,0.0,57.361881990136446
96,7078.000000000001,2.0547417843087226e-16,0.0,0.0,0.0,57.97095443213786
97,7077.999999999999,2.6147383244467717e-16,0.0,0.0,0.0,58.58002687413933
