t_msg,Sender,Message Type
0.0,vis_sat_0_1,PLAN
0.0,therm_sat_1_0,PLAN
0.0,vis_sat_0_0,PLAN
0.0,therm_sat_0_0,PLAN
0.0,sar_sat_0_0,PLAN
0.0,sar_sat_1_0,PLAN
0.0,vis_sat_1_1,PLAN
0.0,vis_sat_1_0,PLAN
120.0,vis_sat_1_0,OBSERVATION_PERFORMED
170.0,therm_sat_0_0,OBSERVATION_PERFORMED
180.0,therm_sat_0_0,OBSERVATION_PERFORMED
250.0,therm_sat_0_0,OBSERVATION_PERFORMED
260.0,therm_sat_0_0,OBSERVATION_PERFORMED
270.0,therm_sat_0_0,OBSERVATION_PERFORMED
280.0,therm_sat_0_0,OBSERVATION_PERFORMED
290.0,therm_sat_0_0,OBSERVATION_PERFORMED
300.0,therm_sat_0_0,OBSERVATION_PERFORMED
310.0,therm_sat_1_0,OBSERVATION_PERFORMED
320.0,therm_sat_0_0,OBSERVATION_PERFORMED
550.0,vis_sat_1_0,OBSERVATION_PERFORMED
557.77,therm_sat_0_0,OBSERVATION_PERFORMED
580.0,therm_sat_0_0,OBSERVATION_PERFORMED
610.0,vis_sat_0_0,OBSERVATION_PERFORMED
610.0,therm_sat_0_0,OBSERVATION_PERFORMED
620.0,vis_sat_0_0,OBSERVATION_PERFORMED
630.0,vis_sat_1_0,OBSERVATION_PERFORMED
650.0,vis_sat_0_0,OBSERVATION_PERFORMED
650.0,vis_sat_1_0,OBSERVATION_PERFORMED
660.0,vis_sat_1_0,OBSERVATION_PERFORMED
670.0,vis_sat_1_0,OBSERVATION_PERFORMED
670.0,therm_sat_0_0,OBSERVATION_PERFORMED
690.0,vis_sat_1_0,OBSERVATION_PERFORMED
710.0,therm_sat_0_0,OBSERVATION_PERFORMED
750.0,vis_sat_0_0,OBSERVATION_PERFORMED
760.0,therm_sat_1_0,OBSERVATION_PERFORMED
780.0,vis_sat_0_0,OBSERVATION_PERFORMED
800.0,vis_sat_0_0,OBSERVATION_PERFORMED
810.0,vis_sat_0_0,OBSERVATION_PERFORMED
840.0,vis_sat_0_0,OBSERVATION_PERFORMED
860.0,vis_sat_0_0,OBSERVATION_PERFORMED
870.0,vis_sat_0_0,OBSERVATION_PERFORMED
880.0,vis_sat_0_0,OBSERVATION_PERFORMED
890.0,sar_sat_1_0,OBSERVATION_PERFORMED
900.0,vis_sat_0_0,OBSERVATION_PERFORMED
920.0,vis_sat_0_0,OBSERVATION_PERFORMED
930.0,vis_sat_0_0,OBSERVATION_PERFORMED
960.0,vis_sat_0_0,OBSERVATION_PERFORMED
970.0,vis_sat_0_0,OBSERVATION_PERFORMED
980.0,vis_sat_1_0,OBSERVATION_PERFORMED
980.0,vis_sat_0_0,OBSERVATION_PERFORMED
980.0,sar_sat_1_0,OBSERVATION_PERFORMED
990.0,vis_sat_0_0,OBSERVATION_PERFORMED
1000.0,vis_sat_0_0,OBSERVATION_PERFORMED
1020.0,sar_sat_1_0,OBSERVATION_PERFORMED
1020.0,vis_sat_0_0,OBSERVATION_PERFORMED
1030.0,vis_sat_0_0,OBSERVATION_PERFORMED
1040.0,vis_sat_0_0,OBSERVATION_PERFORMED
1050.0,vis_sat_0_0,OBSERVATION_PERFORMED
1070.0,vis_sat_0_0,OBSERVATION_PERFORMED
1370.0,vis_sat_1_0,OBSERVATION_PERFORMED
1390.0,vis_sat_1_0,OBSERVATION_PERFORMED
1410.0,vis_sat_1_0,OBSERVATION_PERFORMED
