GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
17,1669,63.772,13.067
17,2942,63.313,12.599
18,3692,63.548,14.284
25,2604,63.546,24.851
26,1004,61.959,24.108
26,1401,61.46,23.527
26,4121,63.043,25.524
27,261,62.616,26.357
27,644,62.758,26.549
27,2915,61.256,24.623
27,4089,62.319,26.115
28,440,61.674,26.69
28,626,61.722,26.552
28,1164,61.916,26.95
28,2716,62.449,27.64
29,2113,61.28,27.656
30,1905,61.576,29.655
32,3153,61.573,32.628
56,3811,48.778,45.08
56,4294,49.324,46.109
58,1360,48.198,46.898
61,1400,48.46,51.923
67,2159,44.498,52.294
71,4493,42.298,53.752
525,775,44.04,-99.449
532,4865,46.613,-94.177
533,2181,47.452,-94.486
535,1153,47.959,-92.476
536,54,49.764,-94.518
536,3349,48.898,-92.839
537,567,49.744,-93.181
537,1983,49.203,-91.951
537,4853,49.409,-92.294
538,1944,50.686,-93.515
538,4016,49.817,-91.637
538,4489,49.551,-91.284
539,731,50.088,-90.826
540,1336,50.684,-90.326
540,3340,51.376,-91.897
540,4377,51.49,-91.897
540,4496,50.008,-89.22
542,2337,52.928,-91.75
543,2440,52.029,-88.467
543,2722,53.49,-91.515
544,1964,52.809,-88.458
544,4347,52.92,-88.608
545,2311,53.591,-88.386
560,2323,60.083,-77.239
561,547,59.78,-75.295
561,689,60.02,-75.58
561,2090,59.968,-75.451
562,1225,59.696,-73.58
562,1695,60.608,-74.848
562,4729,60.394,-74.58
563,4481,60.429,-73.254
565,2183,60.332,-70.137
569,2705,64.106,-69.314
582,2598,67.565,-52.391
583,3043,66.215,-49.851
624,4342,61.497,6.12
626,4832,60.733,8.01
628,1250,60.236,10.373
634,4981,57.295,14.312
639,3248,53.526,14.637
655,4082,47.841,27.226
667,585,40.444,29.34
669,3779,40.04,31.413
671,1369,38.62,31.227
672,379,37.844,30.869
685,2105,31.218,35.405
1118,3219,42.948,-122.102
1126,1342,47.84,-120.024
1128,1359,47.705,-116.951
1129,1831,48.494,-116.889
1130,409,49.469,-117.465
1138,4546,53.453,-112.949
1142,392,54.844,-109.695
1142,4214,54.126,-108.394
1144,211,55.831,-108.465
1144,310,55.817,-108.375
1144,854,56.405,-109.428
1145,4346,56.574,-108.069
1147,2643,56.993,-105.859
1147,3517,57.541,-106.795
1149,1082,59.097,-106.651
1149,4164,57.218,-103.282
1150,317,59.864,-106.401
1152,2678,60.576,-104.469
1153,2884,60.84,-103.407
1153,4887,61.08,-103.707
1154,739,61.507,-102.88
1154,1332,58.972,-98.923
1154,1449,61.29,-102.42
1154,1713,60.018,-100.403
1154,2747,61.244,-102.36
1154,2914,60.242,-100.703
1155,1581,60.141,-99.106
1155,3836,59.919,-98.647
1155,3850,59.922,-98.73
1156,2057,61.495,-99.66
1156,3418,60.831,-98.694
1156,4691,61.137,-99.178
1157,3888,62.67,-100.034
1158,1568,62.12,-97.495
1158,4387,61.518,-96.679
1159,1785,62.02,-95.705
1159,3277,61.206,-94.552
1159,4473,62.738,-96.858
1160,322,62.363,-94.823
1160,2981,62.465,-95.023
1160,3268,63.406,-96.37
1161,1457,63.362,-94.68
1161,2562,63.806,-95.319
1161,4804,62.885,-93.908
1162,1352,63.104,-92.625
1164,2245,64.925,-92.08
1164,4115,64.194,-90.93
1175,1109,64.949,-75.457
1175,4087,65.005,-75.398
1180,1777,66.754,-68.976
1180,4752,65.901,-68.584
1191,2568,66.996,-52.28
1192,2051,66.788,-50.832
1192,3115,67.007,-50.702
1192,4093,65.237,-51.316
1232,3856,53.99,-9.198
1233,1097,53.311,-9.076
1234,1519,52.762,-8.477
1269,879,35.685,7.156
1317,1445,10.074,19.374
1351,592,-8.256,26.556
1352,1742,-9.119,25.978
1354,786,-10.5,25.465
1373,2060,-20.246,31.034
1383,4685,-26.098,32.244
1385,1328,-27.418,32.071
1548,3993,-46.177,167.094
1555,4619,-43.232,171.447
1556,4271,-42.577,171.469
1753,1339,62.12,-119.184
1753,2169,63.452,-121.174
1753,3339,62.348,-119.576
1754,1080,64.081,-120.338
1755,698,63.905,-118.569
1755,4242,64.417,-119.328
1755,4725,64.129,-118.985
1756,430,63.824,-117.08
1756,3344,63.797,-117.005
1756,4435,64.578,-117.943
1756,4569,63.252,-116.144
1756,4623,63.727,-116.894
1757,1024,63.966,-115.497
1757,2397,62.801,-114.061
1757,2792,64.429,-116.112
1757,4357,62.575,-114.028
1758,1674,63.89,-114.052
1758,4011,63.654,-113.752
1758,4625,64.838,-115.185
1759,2116,63.003,-111.395
1759,3037,64.939,-113.701
1759,3063,63.118,-111.553
1759,3707,64.484,-113.113
1760,1103,63.725,-110.895
1760,2584,63.533,-110.672
1760,3308,64.873,-111.961
1761,4081,66.129,-111.909
1761,4632,63.641,-109.378
1762,1709,63.88,-108.022
1762,2345,64.552,-108.72
1762,2578,64.706,-108.9
1763,4484,64.817,-107.271
1764,2042,66.25,-107.114
1764,2378,65.242,-106.333
1766,1609,64.97,-103.189
1766,3651,65.133,-103.126
1769,475,65.964,-99.344
1769,1196,65.677,-99.181
1770,1591,65.722,-97.835
1770,2118,66.02,-97.966
1770,3950,65.809,-97.8
1770,4290,66.5,-98.087
1770,4891,65.18,-97.338
1771,949,65.31,-96.128
1771,2171,66.405,-96.428
1772,420,67.108,-95.326
1774,4313,67.603,-92.411
1774,4534,66.655,-92.119
1788,57,65.408,-71.735
1788,1988,65.642,-71.816
1790,4752,65.901,-68.584
1803,2710,64.21,-50.581
1805,2203,62.495,-49.768
1904,1671,13.681,-6.09
1915,340,7.031,-5.472
1919,331,5.198,-3.724
2164,2425,-33.885,150.593
2345,4604,62.401,-145.999
2359,3776,66.778,-129.31
2360,1912,66.255,-127.397
2360,3441,65.896,-127.016
2360,4557,65.972,-127.301
2361,1502,67.553,-126.87
2361,2197,66.27,-125.786
2362,4655,67.284,-124.865
