plan_index,t_plan,instrument,t_img
0,0.0,sar,280.0
0,0.0,sar,300.0
0,0.0,sar,320.0
0,0.0,sar,330.0
0,0.0,sar,500.0
0,0.0,sar,510.0
0,0.0,sar,520.0
0,0.0,sar,560.0
0,0.0,sar,580.0
0,0.0,sar,590.0
0,0.0,sar,610.0
0,0.0,sar,620.0
0,0.0,sar,630.0
0,0.0,sar,640.0
0,0.0,sar,650.0
0,0.0,sar,710.0
0,0.0,sar,750.0
0,0.0,sar,760.0
0,0.0,sar,770.0
0,0.0,sar,780.0
0,0.0,sar,790.0
0,0.0,sar,800.0
0,0.0,sar,820.0
0,0.0,sar,830.0
0,0.0,sar,840.0
0,0.0,sar,850.0
0,0.0,sar,870.0
0,0.0,sar,880.0
0,0.0,sar,890.0
0,0.0,sar,900.0
0,0.0,sar,910.0
0,0.0,sar,920.0
0,0.0,sar,930.0
0,0.0,sar,940.0
0,0.0,sar,950.0
0,0.0,sar,960.0
0,0.0,sar,970.0
0,0.0,sar,980.0
0,0.0,sar,990.0
0,0.0,sar,1000.0
1,1000.0,sar,1000.0
1,1000.0,sar,1010.0
1,1000.0,sar,1020.0
1,1000.0,sar,1030.0
1,1000.0,sar,1040.0
1,1000.0,sar,1050.0
1,1000.0,sar,1060.0
1,1000.0,sar,1070.0
1,1000.0,sar,1210.0
1,1000.0,sar,1220.0
1,1000.0,sar,1430.0
1,1000.0,sar,1440.0
1,1000.0,sar,1450.0
1,1000.0,sar,1470.0
1,1000.0,sar,1480.0
1,1000.0,sar,1650.0
1,1000.0,sar,1660.0
1,1000.0,sar,1670.0
1,1000.0,sar,1680.0
1,1000.0,sar,1690.0
1,1000.0,sar,1700.0
1,1000.0,sar,1710.0
1,1000.0,sar,1720.0
1,1000.0,sar,1730.0
1,1000.0,sar,1750.0
1,1000.0,sar,1780.0
1,1000.0,sar,1790.0
1,1000.0,sar,1800.0
1,1000.0,sar,1810.0
1,1000.0,sar,1820.0
1,1000.0,sar,1830.0
1,1000.0,sar,1840.0
1,1000.0,sar,1850.0
1,1000.0,sar,1870.0
1,1000.0,sar,1880.0
1,1000.0,sar,1900.0
1,1000.0,sar,1910.0
1,1000.0,sar,1920.0
1,1000.0,sar,1990.0
2,1830.0,sar,1840.0
2,1830.0,sar,1850.0
2,1830.0,sar,1870.0
2,1830.0,sar,1880.0
2,1830.0,sar,1900.0
2,1830.0,sar,1910.0
2,1830.0,sar,1920.0
2,1830.0,sar,1990.0
3,1830.0,sar,1840.0
3,1830.0,sar,1850.0
3,1830.0,sar,1870.0
3,1830.0,sar,1880.0
3,1830.0,sar,1900.0
3,1830.0,sar,1910.0
3,1830.0,sar,1920.0
3,1830.0,sar,1990.0
