GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
22,1391,14.702,-91.181
22,3700,16.223,-94.627
22,3922,16.445,-95.399
22,4231,15.873,-93.665
23,1391,14.702,-91.181
23,3700,16.223,-94.627
23,3922,16.445,-95.399
23,4231,15.873,-93.665
24,300,16.401,-92.779
24,448,18.252,-96.423
24,602,17.177,-93.599
24,1274,18.0,-96.266
24,1391,14.702,-91.181
24,3700,16.223,-94.627
24,3922,16.445,-95.399
24,4231,15.873,-93.665
25,300,16.401,-92.779
25,448,18.252,-96.423
25,602,17.177,-93.599
25,1274,18.0,-96.266
25,1391,14.702,-91.181
25,2300,18.414,-95.118
25,3700,16.223,-94.627
25,3922,16.445,-95.399
25,4231,15.873,-93.665
26,300,16.401,-92.779
26,448,18.252,-96.423
26,602,17.177,-93.599
26,1274,18.0,-96.266
26,1391,14.702,-91.181
26,2300,18.414,-95.118
26,3700,16.223,-94.627
26,3922,16.445,-95.399
26,3965,17.801,-92.026
26,4231,15.873,-93.665
27,300,16.401,-92.779
27,448,18.252,-96.423
27,602,17.177,-93.599
27,1274,18.0,-96.266
27,1391,14.702,-91.181
27,2300,18.414,-95.118
27,3700,16.223,-94.627
27,3832,18.076,-92.231
27,3922,16.445,-95.399
27,3965,17.801,-92.026
27,4231,15.873,-93.665
28,300,16.401,-92.779
28,448,18.252,-96.423
28,602,17.177,-93.599
28,1274,18.0,-96.266
28,1391,14.702,-91.181
28,1948,18.587,-92.054
28,2300,18.414,-95.118
28,2848,18.479,-91.796
28,3700,16.223,-94.627
28,3832,18.076,-92.231
28,3922,16.445,-95.399
28,3965,17.801,-92.026
28,4231,15.873,-93.665
29,300,16.401,-92.779
29,448,18.252,-96.423
29,602,17.177,-93.599
29,1274,18.0,-96.266
29,1391,14.702,-91.181
29,1948,18.587,-92.054
29,2300,18.414,-95.118
29,2848,18.479,-91.796
29,3700,16.223,-94.627
29,3832,18.076,-92.231
29,3922,16.445,-95.399
29,3965,17.801,-92.026
29,4231,15.873,-93.665
30,300,16.401,-92.779
30,448,18.252,-96.423
30,602,17.177,-93.599
30,1274,18.0,-96.266
30,1948,18.587,-92.054
30,2300,18.414,-95.118
30,2848,18.479,-91.796
30,3700,16.223,-94.627
30,3832,18.076,-92.231
30,3922,16.445,-95.399
30,3965,17.801,-92.026
30,4231,15.873,-93.665
31,300,16.401,-92.779
31,448,18.252,-96.423
31,602,17.177,-93.599
31,1274,18.0,-96.266
31,1948,18.587,-92.054
31,2300,18.414,-95.118
31,2848,18.479,-91.796
31,3700,16.223,-94.627
31,3832,18.076,-92.231
31,3922,16.445,-95.399
31,3965,17.801,-92.026
31,4231,15.873,-93.665
