req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
d3301000,img_1,visible,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0.0,86400.0,86400.0,20.0,1.0,0.11108539094650206,0.3332561728395062
d3301014,sar_0,sar,"[3646.401516137588, 3394.132650498894, 3982.9941244376128]",0.0,86400.0,86400.0,60.0,1.0,0.11103395061728395,0.33310185185185187
d3301010,img_1,visible,"[2630.7918613465945, 3624.2246161481426, 4541.426293066536]",0.0,86400.0,86400.0,140.0,1.0,0.11093106995884773,0.3327932098765432
d3301034,sar_0,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,180.0,1.0,0.11087962962962962,0.3326388888888889
d3300fe9,img_1,visible,"[2278.1587386860174, 3900.88034761457, 4502.637886430648]",0.0,86400.0,86400.0,190.0,1.0,0.1108667695473251,0.3326003086419753
d3301026,sar_0,sar,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0.0,86400.0,86400.0,210.0,1.0,0.11084104938271605,0.33252314814814815
d330100f,img_1,visible,"[2554.4976095174534, 4002.3676229056555, 4258.663879136723]",0.0,86400.0,86400.0,220.0,1.0,0.11082818930041151,0.33248456790123454
d3301000,sar_0,sar,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0.0,86400.0,86400.0,300.0,1.0,0.1107253086419753,0.33217592592592593
d3301013,thm_0,thermal,"[-527.0624668467872, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,370.0,1.0,0.11063528806584362,0.3319058641975309
d3301041,thm_0,thermal,"[-484.4989370054224, -3071.0458366365833, 5569.071817699554]",0.0,86400.0,86400.0,410.0,1.0,0.11058384773662551,0.33175154320987654
d3301022,thm_0,thermal,"[818.7321547956416, -3678.3130987807453, 5145.902551294512]",0.0,86400.0,86400.0,630.0,1.0,0.11030092592592591,0.33090277777777777
d330102b,thm_0,thermal,"[915.182958438889, -3660.6480566836904, 5142.24840114309]",0.0,86400.0,86400.0,640.0,1.0,0.1102880658436214,0.3308641975308642
d330103a,thm_0,thermal,"[1114.333336214432, -3833.71379265699, 4974.085085035284]",0.0,86400.0,86400.0,690.0,1.0,0.11022376543209875,0.33067129629629627
d3301039,sar_0,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,690.0,1.0,0.11022376543209875,0.33067129629629627
d3301044,thm_0,thermal,"[1467.2017196260167, -3768.642845538931, 4932.065782009845]",0.0,86400.0,86400.0,730.0,1.0,0.11017232510288066,0.330516975308642
d3300fe3,img_0,visible,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0.0,86400.0,86400.0,750.0,1.0,0.11014660493827161,0.3304398148148148
d3300fe8,img_0,visible,"[898.8023036626364, -4584.657516159214, 4342.08389368898]",0.0,86400.0,86400.0,780.0,1.0,0.11010802469135803,0.3303240740740741
d3300fea,img_0,visible,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0.0,86400.0,86400.0,810.0,1.0,0.11006944444444444,0.3302083333333333
d330103a,img_0,visible,"[1114.333336214432, -3833.71379265699, 4974.085085035284]",0.0,86400.0,86400.0,920.0,1.0,0.10992798353909464,0.32978395061728394
d3301044,img_0,visible,"[1467.2017196260167, -3768.642845538931, 4932.065782009845]",0.0,86400.0,86400.0,950.0,1.0,0.10988940329218107,0.3296682098765432
d3301015,img_0,visible,"[1269.1043438792203, -3445.6511992852825, 5215.120769319583]",0.0,86400.0,86400.0,990.0,1.0,0.10983796296296296,0.3295138888888889
d3300ffa,img_0,visible,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0.0,86400.0,86400.0,1030.0,1.0,0.10978652263374485,0.32935956790123455
d330102e,thm_0,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",0.0,86400.0,86400.0,1700.0,1.0,0.10892489711934156,0.32677469135802467
4276678a,thm_0,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",1700.0,1760.0,1000.0,1710.0,0.2065584630170247,0.02868867541903121,0.02868867541903121
d3301009,img_0,visible,"[2690.787698949931, 1478.1265722988294, 5590.655243960366]",0.0,86400.0,86400.0,1790.0,1.0,0.10880915637860084,0.3264274691358025
d3301017,img_0,visible,"[2908.9148357225645, 1529.23176754171, 5466.286430569854]",0.0,86400.0,86400.0,1810.0,1.0,0.10878343621399175,0.3263503086419753
d3300fed,img_0,visible,"[2736.52253427604, 1646.404831704202, 5520.997936145076]",0.0,86400.0,86400.0,1830.0,1.0,0.10875771604938272,0.3262731481481482
d3301025,thm_0,thermal,"[4761.341884619495, -4113.3787273239095, -1044.203794642067]",0.0,86400.0,86400.0,1840.0,1.0,0.10874485596707818,0.32623456790123456
d3300fef,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0.0,86400.0,86400.0,1850.0,1.0,0.10873199588477364,0.32619598765432095
d330100d,img_0,visible,"[2630.174015858927, 2107.32041059329, 5414.979962546044]",0.0,86400.0,86400.0,1890.0,1.0,0.10868055555555556,0.3260416666666667
d3301026,img_0,visible,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0.0,86400.0,86400.0,2050.0,1.0,0.10847479423868313,0.3254243827160494
d330103c,sar_2,sar,"[3647.464396164024, 2402.5866892212007, 4648.032200928755]",0.0,86400.0,86400.0,2110.0,1.0,0.10839763374485596,0.3251929012345679
d3300fec,img_0,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,2210.0,1.0,0.10826903292181068,0.32480709876543207
